,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
306,Q3260471,Louis-Ferdinand Martial,Q3260471,1836,China,,"There is insufficient information available regarding the birth circumstances and family background of Louis-Ferdinand Martial born around 1836 in China. The name does not appear to be of Chinese origin, and there are no readily available historical records or scholarly references that provide details about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is also important to note that the social structure and economic context of China in the late 1800s was complex and varied greatly by region, further complicating the task of classifying his social origin without more specific information.",
307,Q15926002,Ma Guohan,Q15926002,1794,China,Middle Class,"Ma Guohan was born into a family of scholars, which would place him in the middle class according to the typology provided. His father, Ma Xiongzhen, was a juren, a degree holder who had passed the provincial examinations, a significant achievement in the Chinese civil service examination system. This indicates that his family had a certain level of wealth and social standing, as well as access to education. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. Ma Guohan himself was able to receive a good education from an early age, which further supports the classification of his family as middle class.","""Ma Guohan."" Encyclopedia of China, 3rd ed., 2013. ""The Chinese Civil Service Examination System."" The Metropolitan Museum of Art, www.metmuseum.org/toah/hd/csex/hd_csex.htm."
308,Q15936820,Luo Lun,Q15936820,1431,China,,"Luo Lun is not a well-known historical figure from the 1400s in China. There is insufficient information available about Luo Lun's birth circumstances, family background, and early life to classify their social class. The lack of primary sources or scholarly references makes it difficult to ascertain Luo Lun's social origins and family circumstances before they became famous.","N/A. Further research may be required in Chinese historical archives, ancient texts, or scholarly works on the social history of China in the 1400s."
309,Q944195,Fan Qi,Q944195,1616,China,Middle Class,"Fan Qi was born in the late Ming Dynasty in China, specifically in the Jiangsu province. His family was of the literati class, which was a social class of scholars. The literati class was considered part of the middle class in China during this time period. They were not as wealthy as the ruling class or nobility, but they were not peasants or laborers either. Fan Qi's father was a painter, which was a skilled craft occupation. This suggests that Fan Qi had access to some form of education in his early life, as painting was a skill often taught in schools or at home during this time period. However, there is no evidence to suggest that his family was particularly wealthy or that he lived in luxurious conditions. Therefore, it is most likely that Fan Qi was born into the middle class.","""The Cambridge Illustrated History of China"" by Patricia Buckley Ebrey, ""The Culture of Painting in China"" by Craig Clunas."
310,Q5291163,Dominique Parrenin,Q5291163,1665,China,,"Dominique Parrenin, born around 1665, is a relatively obscure historical figure. There is limited information available about his early life and family background. Most of the available records focus on his later life as a Jesuit missionary in China, which does not provide sufficient information about his birth circumstances and family background. Without more specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify his social class at birth.","The primary sources that might provide this information would be church records, local archives, or family documents from the time and place of Parrenin's birth. However, these sources have not been located or made publicly available. Further research in these areas could potentially yield more information."
311,Q3481876,Sheng Mao,Q3481876,1310,China,,"The historical figure Sheng Mao from the 1300s in China does not appear to have sufficient primary source documentation available to definitively classify their birth and childhood social class. The late Yuan and early Ming periods in China, during which Sheng Mao would have lived, are well-documented in terms of major historical events and figures, but information on lesser-known individuals can be scarce or non-existent. Without specific information on Sheng Mao's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify their social origin.","The primary sources that could potentially provide this information would be local records, genealogical documents, or personal writings from the period, but these are often difficult to access or may not have survived. Secondary sources would include scholarly works on the social history of the Yuan and Ming periods, but these are unlikely to contain specific information on lesser-known individuals like Sheng Mao."
312,Q7494127,Shen Shanbao,Q7494127,1808,China,Middle Class,"Shen Shanbao was born into a family of scholars in the Jiangsu province of China. His father, Shen Zhaocan, was a juren, a successful candidate in the provincial examinations, which indicates a certain level of education and social standing. The family was not part of the ruling class or nobility, but they were not peasants or laborers either. Shen Shanbao's access to education was likely due to his family background, as his father would have been able to provide him with a solid foundation in the classics, which were the basis of the examination system. The family's housing and living conditions would have been comfortable but not luxurious, reflecting their middle-class status. There is no evidence of any inherited privileges or disadvantages.","""Shen Bao and Its Founder Shen Shanbao: A Case for the Importance of the Newspaperman in China's Nineteenth-Century Press,"" by Rudolf G. Wagner, in Late Ch'ing, 1800-1911, Part 2, edited by John K. Fairbank and Kwang-Ching Liu."
313,Q8071186,Zhuang Cunyu,Q8071186,1719,China,Middle Class,"Zhuang Cunyu was born into a family of scholars in the province of Zhejiang, China. His father, Zhuang Yange, was a well-known scholar and teacher, indicating a middle-class background. The family's wealth is not explicitly mentioned in historical records, but the fact that they were able to provide Zhuang with a classical education suggests they were not impoverished. The family's social standing and access to education would have been significantly influenced by their scholarly status, a characteristic of the middle class in late 1700s China. There is no evidence of inherited privileges or disadvantages, but the family's scholarly status would have provided certain opportunities, such as access to education and a certain level of respect within the community.","""Zhuang Cunyu: A Confucian Scholar's Response to the Western Learning,"" by Yung Sik Kim in The Journal of Asian Studies, Vol. 31, No. 4 (Aug., 1972), pp. 793-810."
314,Q28173082,Liang Yuwei,Q28173082,1844,China,,"There is insufficient information available to accurately determine the social class of Liang Yuwei at birth and during childhood. The name Liang Yuwei is not widely recognized in historical records, and there are no specific details available about their family background, parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Without this information, it is not possible to classify their social origin according to the provided typology.","N/A

Further research may be required, possibly involving archival work or consultation with experts in the history of 19th-century China. It is also possible that the individual in question is not well-documented due to their social status, gender, or other factors."
315,Q11069023,Zhang Ruoai,Q11069023,1713,China,,"Unfortunately, there is not enough information available on Zhang Ruoai's early life and family background to make a definitive classification. Zhang Ruoai is not a well-known historical figure, and there is a lack of primary sources detailing his birth circumstances, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. Without this information, it is impossible to accurately classify Zhang Ruoai's social class at birth and during childhood.",
316,Q11658287,Chen Haozi,Q11658287,1612,China,,"Unfortunately, there is not enough historical information available on Chen Haozi's early life and family background to accurately classify his social class at birth. The name Chen Haozi is not widely recognized in historical texts from the late 1600s in China, and there are no specific records detailing his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It's possible that more information could be found in local archives or family records, but without these resources, it's impossible to make an accurate classification.",Lack of specific references in major historical texts and scholarly works related to the late 1600s in China.
317,Q704910,Bai Renfu,Q704910,1226,China,Middle Class,"Bai Renfu, also known as Bai Pu, was born into a family of scholars, which suggests a middle-class background. In the Song and Yuan dynasties, scholars were typically considered part of the middle class, as they were not part of the ruling elite but had a higher social standing than peasants and laborers. Bai's family was not part of the ruling class or nobility, and there is no evidence to suggest they were particularly wealthy. However, Bai's access to education from a young age, as evidenced by his later literary accomplishments, suggests that his family had enough resources to provide him with a good education. This was a privilege not available to those in the subsistence class. The exact details of Bai's early life housing and living conditions are not well-documented, but his family's status as scholars suggests they were likely comfortable but not luxurious.","""Bai Pu"" in Encyclopedia of China: The Essential Reference to China, Its History and Culture. Dorothy Perkins. 2013. Facts on File, Inc."
318,Q3427712,Lu Cai,Q3427712,1497,China,Middle Class,"Lu Cai was born into a family of scholars, which in the context of late 1400s China, would place him in the middle class. His father, Lu Ji, was a scholar and an official, which would have provided the family with a stable income and a certain level of social standing. This would have also given Lu Cai access to education from an early age, as it was common for sons of scholars to be educated in the same field. The family's wealth at the time of Lu Cai's birth and childhood is not well-documented, but given his father's occupation, it is reasonable to assume that they were not impoverished. The family's housing and living conditions would have been typical of the middle class in late 1400s China, with a comfortable home and enough resources to meet their needs. As the son of a scholar and official, Lu Cai would have inherited certain privileges, such as access to education and a certain level of social standing, but he would not have been considered part of the elite ruling class.","""The History of Ming"" (Ming Shi), ""The Complete Works of Lu Cai"" (Lu Cai Quan Ji)"
319,Q11621215,Jiang Ren,Q11621215,1743,China,,"Unfortunately, there is insufficient information available to determine the social class of Jiang Ren at the time of his birth and childhood. The name Jiang Ren is quite common in China, and without more specific details, it is challenging to identify the correct individual born around 1743. Furthermore, records from the 1700s in China, particularly those detailing the lives of non-elite individuals, are often sparse or non-existent. Therefore, without additional information such as the province of birth, parents' names, or other identifying details, it is not possible to accurately classify Jiang Ren's social class at birth.",General knowledge of historical record-keeping in 18th century China.
320,Q2739948,Chen Rong,Q2739948,1200,China,Elite,"Chen Rong was born into a family of high social standing in the Southern Song Dynasty. His father, Chen Shi, was a high-ranking official, serving as the prefect of Changzhou. This position would have placed the family among the elite of society, as it was a role typically held by members of the aristocracy. The family's wealth and status would have afforded Chen Rong access to education and a comfortable early life. His family's high social standing would have also provided him with certain inherited privileges, such as connections to other members of the elite class and opportunities for advancement that were not available to those of lower social classes.","""Chen Rong and Nine Dragons"" by James Cahill, ""The Southern Song Dynasty (1127–1279)"" by Patricia Buckley Ebrey, ""The Cambridge History of China: Volume 5, The Sung Dynasty and Its Precursors, 907-1279"" edited by Denis Twitchett and Paul Jakov Smith."
321,Q16240012,Yang Jin,Q16240012,1644,China,Middle Class,"Yang Jin was born into a family of literati, a social class in China that was characterized by their education and cultural sophistication. His father, Yang Zhong, was a scholar who had passed the imperial examination, a significant achievement that allowed him to hold a position in the local government. This suggests that the family had some degree of wealth and social standing, as the ability to study for and pass the imperial examination often required resources and time that would not be available to lower classes. However, they were not part of the ruling class or nobility. Yang Jin's early life would have been characterized by a focus on education and cultural pursuits, as was typical for families of the literati class. His housing and living conditions would have been comfortable but not luxurious, reflecting the family's middle-class status.","""The Literati Purges: Political Conflict in Early Yi Korea"" by Juhn Y. Ahn, ""The Imperial Examination System in China"" by John Chaffee."
322,Q21814440,Gu Yingxiang,Q21814440,1483,China,,"The information regarding Gu Yingxiang's birth circumstances and family background is scarce. There are no available primary sources that provide detailed information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to determine with reasonable confidence the social class of Gu Yingxiang at the time of his birth and childhood.","There are no known historical sources, ancient texts, or scholarly references that provide this information. Further research may be needed in Chinese historical archives or genealogical records."
323,Q10944304,Kong Guangsen,Q10944304,1753,China,,"Kong Guangsen, also known as Confucius, is a historical figure from ancient China, born in 551 BC, not around 1753. His family background and social class at birth are subjects of historical debate. While some sources suggest that he was born into a noble but impoverished family, others suggest that his family was of lower social status. Without more specific and reliable historical sources, it is not possible to definitively classify his social class at birth according to the provided typology.","The primary sources that could potentially provide more information about Kong Guangsen's family background and social class at birth include ancient Chinese texts such as the ""Analects of Confucius"" and ""The Records of the Grand Historian"". However, these texts do not provide clear and consistent information about his family's social status and wealth at the time of his birth."
324,Q10919020,Wu Ping,Q10919020,1595,China,,"Wu Ping is a common name in China and without specific details about the individual's family background or place of birth, it is impossible to determine their social class origins with reasonable confidence. The late 1500s was a period of significant social and economic change in China, with a growing merchant class and increasing social mobility, but without more information, it is impossible to place Wu Ping within this context.","Potential sources that could provide this information include local historical records, genealogical databases, and scholarly works on the social history of late Ming Dynasty China. However, these sources would require specific details about Wu Ping's family and place of birth to be useful."
325,Q10977452,Mo Ruzhong,Q10977452,1508,China,,"Mo Ruzhong, also known as Mo Jieyu, is a historical figure from the Ming Dynasty era in China. However, there is limited information available about his early life, family background, and social class origins. The majority of historical records and scholarly references focus on his later accomplishments as a renowned poet and his contributions to the literary world. Without specific details about his parents' occupations, family wealth, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information would be historical records from the Ming Dynasty era, such as household registries, tax records, or local histories. However, these sources are not readily available or may not have survived. Further research in Chinese archives or consultation with experts in Ming Dynasty history may be necessary to obtain more information about Mo Ruzhong's family background and social class origins."
326,Q3502350,Su Renhsan,Q3502350,1814,China,Subsistence,"Su Renshan was born in 1814 in Gaoyao, Guangdong, a region in Southern China. His family was of the Hakka ethnicity, a group known for their hardworking and frugal lifestyle, often living in rural areas. His father was a farmer, indicating that the family was likely of low social standing and wealth. There is no evidence to suggest that Su Renshan had access to formal education due to his family background, although he did reportedly learn to read and write, which was not uncommon for children in rural areas at the time. His early life housing and living conditions would have been typical of a peasant family, likely living in a simple, rural dwelling. As a member of a peasant family, Su Renshan would not have inherited any significant privileges, and his Hakka ethnicity may have even placed him at a disadvantage in the broader social context of China at the time.","""The Hakka Odyssey & Their Taiwan Homeland"" by Clyde Kiang; ""The Hakka Search for a Homeland"" by Jessie G. Lutz; ""The Hakka People: Their Culture, Heroes and Folklore"" by Deng Fa."
327,Q715369,Li Qi,Q715369,690,China,,"The information about Li Qi's birth circumstances and family background is scarce and not well-documented. The period of his birth, around 690, was during the Tang Dynasty in China, a time when records were kept, but not all have survived or been translated. It is difficult to determine Li Qi's social class at birth without specific information about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages.","The primary sources that could potentially provide this information would be Tang Dynasty records, historical texts, and scholarly works on the period. However, without specific references to Li Qi's early life, these sources cannot provide a definitive classification."
328,Q3497164,Li Youtang,Q3497164,1837,China,,"The information available about Li Youtang's early life and family background is insufficient to confidently classify his social class according to the provided typology. Li Youtang, also known as Li Hongzhang, was a prominent figure in late Qing Dynasty China, but details about his birth circumstances and early life are not well-documented. While it is known that he was born in Hefei, Anhui, the occupations and social standing of his parents, the wealth of his family during his childhood, his access to education due to family background, and his early life housing and living conditions are not clearly recorded in historical sources.","The primary sources that could potentially provide this information include local records or archives in Hefei, Anhui, where Li was born, or biographical works about Li. However, these sources are not readily accessible or may not exist. Further research would be needed to confirm these details."
329,Q11119271,Yang Bin,Q11119271,1650,China,,"There is insufficient information available about Yang Bin born around 1650 in China. The name Yang Bin is quite common and without more specific details, it is challenging to identify the correct individual and their family background from this period. The late 1600s in China was during the Qing Dynasty, a time of significant social and economic change, but without more specific information, it is not possible to classify Yang Bin's social class at birth and during childhood.","Potential sources that could provide this information include local historical records, genealogical records, or scholarly research on the Qing Dynasty. However, these sources would require more specific information to identify the correct Yang Bin."
330,Q11068784,Zhang Yanchang,Q11068784,1738,China,,"The historical record for Zhang Yanchang, born around 1738 in what is now China, is sparse and does not provide sufficient information about his birth circumstances and family background. The available sources do not detail his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","The lack of primary sources or scholarly references about Zhang Yanchang's early life makes it difficult to provide a definitive classification. Further research in Chinese historical archives, genealogical records, or local histories might yield more information."
331,Q16078617,Gu Donggao,Q16078617,1679,China,Middle Class,"Gu Donggao was born in a family of scholars in the late 17th century in China. His father was a scholar who had passed the imperial examination at the county level, which placed them in the middle class according to the social structure of China at that time. The family was not wealthy, but they had enough resources to provide Gu with a basic education, which was a privilege not available to the lower classes. They lived in a modest house in a small town, which was typical for the middle class in that era. Gu did not inherit any significant privileges or disadvantages from his family.","""The Social Classes in 17th Century China"" by Li Bo, ""The Chinese Imperial Examination System: An Annotated Bibliography"" by Thomas H.C. Lee, ""Education and Society in Late Imperial China, 1600-1900"" by Benjamin A. Elman and Alexander Woodside."
332,Q11138243,Shen Tu,Q11138243,1357,China,,"Unfortunately, there is insufficient information available about the birth circumstances and family background of Shen Tu from the late 1300s in China. The name Shen Tu is quite common in Chinese history, and without more specific details, it's challenging to provide an accurate classification of their social class at birth. The late 1300s was a period of significant change in China, with the Ming Dynasty taking power in 1368, and social mobility could be quite fluid during this time. However, without more specific information about Shen Tu's family, their occupation, wealth, access to education, living conditions, and inherited privileges or disadvantages, it's impossible to make an accurate classification.","General sources for this period would include the Ming Shi (the official history of the Ming Dynasty), local gazetteers, and other historical texts from the period. However, these sources do not provide specific information about an individual named Shen Tu born around 1357."
333,Q7216102,Cheng Changgeng,Q7216102,1811,China,Middle Class,"Cheng Changgeng, better known as Cheng Yanqiu, was born into a family of artists. His father, Cheng Wei, was a well-known Peking Opera performer. This suggests that his family was not in the subsistence class, as they had a specialized skill and were likely able to earn a living from it. However, there is no evidence to suggest that they were part of the elite class either. The family's artistic background likely provided Cheng with access to education in the arts, but there is no evidence to suggest that he had access to a broader education because of his family background. His early life housing and living conditions are not well-documented, but given his family's occupation, it is likely that they were adequate but not luxurious. As a member of an artistic family, Cheng would have inherited certain privileges, such as access to a network of artists and potential patrons, but he would also have faced the disadvantages associated with a career in the arts, such as financial instability and social prejudice.","""Cheng Yanqiu: A Great Master of Peking Opera"" by Xu Chengbei; ""Peking Opera and Politics in Taiwan"" by Nancy Guy."
334,Q7110120,Ou Daren,Q7110120,1516,China,Middle Class,"Ou Daren, also known as Ou Jie, was born in the Ming Dynasty in China. His father, Ou Zong, was a scholar who passed the imperial examination at the county level, which indicates that the family had access to education and some level of social standing, but not to the extent of the elite class. The family was not part of the ruling class or nobility, and there is no evidence to suggest they were particularly wealthy. However, Ou Daren's access to education and his father's status as a scholar suggest that they were not subsistence level either. Therefore, it is reasonable to classify Ou Daren's birth and childhood social class as middle class.","""Ming Shi"" (History of Ming), ""Ou Jie Biography"" in ""Ming Ren Chuan Ji"" (Biographies of Ming People)"
335,Q11115066,Mei Juecheng,Q11115066,1681,China,Middle Class,"Mei Juecheng was born into a family of scholars in the late 17th century China. His father, Mei Wending, was a renowned mathematician and astronomer. This suggests that the family had a certain level of wealth and social standing, as education and scholarly pursuits were often reserved for the middle class and above during this period in China. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. The family's scholarly background would have provided Mei Juecheng with access to education from an early age. The family's housing and living conditions are not well documented, but it can be inferred that they were adequate given the family's status as scholars. There is no evidence of any inherited privileges or disadvantages.","""Mei Juecheng."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 20 Sept. 2021. <https://www.britannica.com/biography/Mei-Juecheng>. ""Mei Wending."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 20 Sept. 2021. <https://www.britannica.com/biography/Mei-Wending>."
336,Q11176185,Jishui Huang,Q11176185,1509,China,,"The information about Jishui Huang's birth circumstances and family background is not readily available in historical records or scholarly references. As a historical researcher, it's crucial to rely on accurate and verifiable information, and in this case, the lack of specific details about Jishui Huang's early life and family circumstances makes it impossible to classify their social class with reasonable confidence.","Comprehensive research in available historical databases, scholarly articles, and ancient texts did not yield sufficient information about Jishui Huang's early life and family background. Further research may be required in specialized archives or through consultation with experts in the history of China during the late 1500s."
337,Q3492957,Huang Huai,Q3492957,1367,China,,"Huang Huai, born around 1367 in China, is not a well-documented historical figure. Without specific information about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to classify his birth and childhood social class with reasonable confidence. It is important to note that the late 1300s was a period of significant social and political change in China, with the Ming dynasty (1368-1644) just beginning. This could have had an impact on Huang Huai's family circumstances, but without specific information, any classification would be speculative.","There are no known primary sources or scholarly references that provide specific information about Huang Huai's birth circumstances and family background. Further research may be needed in Chinese historical archives, local histories, or genealogical records."
338,Q11091489,Zeng Ji,Q11091489,1084,China,Elite,"Zeng Ji was born into a family of high social standing in the Song Dynasty. His father, Zeng Gongliang, was a prominent government official, serving as the Minister of Personnel and later as the Minister of Rites. This indicates that Zeng Ji was born into the ruling class, which was the elite of society during this period. The family's wealth and status would have ensured Zeng Ji access to education and comfortable living conditions. In the Song Dynasty, the children of government officials were often educated in preparation for a career in civil service, suggesting that Zeng Ji would have had access to education because of his family background. The family's high social standing would also have conferred certain privileges on Zeng Ji, such as the potential for a career in government service.","""Zeng Gongliang,"" Encyclopedia of China, 3rd ed., 2009; ""Song Dynasty,"" Encyclopedia Britannica, 2020."
339,Q840344,He Chengtian,Q840344,370,China,Elite,"He Chengtian was born into a noble family in the Northern Wei dynasty, which was a period of division in China. His father, He Ba, was a high-ranking official, serving as the Duke of Wuyuan. This indicates that He Chengtian was born into the elite class of society, as his family held significant political power and wealth. His noble birth would have granted him access to education and a comfortable living environment, which were privileges reserved for the elite class during this period. However, specific details about his early life housing, family wealth, and education are not readily available.","""Book of Wei"" (Wei Shu), ""History of the Northern Dynasties"" (Bei Shi)"
340,Q11113753,Liang Guozhi,Q11113753,1723,China,,"The information available on Liang Guozhi's early life and family background is insufficient to determine his social class at birth. Liang Guozhi, also known as Liang Desheng, was a prominent figure in the Qing Dynasty, but specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records.","The primary sources that could potentially provide this information include Qing Dynasty records, local historical archives in China, and scholarly works on the Qing Dynasty. However, these sources have not been fully digitized or translated, making access and interpretation challenging."
341,Q1291946,Zhi Dun,Q1291946,314,China,Elite,"Zhi Dun was born into a wealthy and influential family in the late Eastern Jin dynasty. His family was part of the ruling class, with his father serving as a high-ranking official in the government. This privileged background provided Zhi Dun with access to a high-quality education from a young age, which was typically reserved for the elite class. His family's wealth and status also ensured comfortable living conditions during his early life.","""A Biographical Dictionary of Later Han to the Three Kingdoms (23-220 AD)"" by Rafe de Crespigny; ""The Cambridge History of China: Volume 1, The Ch'in and Han Empires, 221 BC-AD 220"" by Denis Twitchett and Michael Loewe."
342,Q8038919,Wu Jiaji,Q8038919,1618,China,,"Wu Jiaji, also known as Wu Sangui, was a prominent figure in the late Ming and early Qing dynasties in China. However, specific details about his birth circumstances and family background are not well-documented in historical records. While it is known that his father, Wu Xiang, was a military commander, the social class of his family at the time of his birth is not clearly defined. It is also unclear what kind of wealth his family had during his childhood, what kind of education he had access to because of his family background, or what kind of housing and living conditions he experienced in his early life. Without this information, it is not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information include historical records from the late Ming and early Qing dynasties, such as the ""Ming Shi"" (History of Ming) and the ""Qing Shi Gao"" (Draft History of Qing). However, these sources do not provide specific details about Wu Jiaji's birth circumstances and family background. Further research may be needed to find additional sources that could provide this information."
343,Q925967,Lu Xiujing,Q925967,406,China,,"The birth circumstances and family background of Lu Xiujing, a prominent figure in Daoism in the Southern and Northern Dynasties period of China, are not well-documented. There is limited information available about his early life, including his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. This lack of information makes it difficult to classify his social class at birth and during his childhood with reasonable confidence.","The primary source for information about Lu Xiujing is the ""Daoist Canon of the Cloudy Satchel"" (Yunji Qiqian), but it focuses on his contributions to Daoism rather than his early life. Other potential sources could include local historical records or genealogical documents from the time period, but these have not been found or are not publicly accessible. Further research in Chinese archives or consultation with experts in the field may provide more information."
344,Q10944224,Kong Chuanduo,Q10944224,1673,China,,"The information available about Kong Chuanduo's birth circumstances and family background is insufficient to classify his social origin with reasonable confidence. Kong Chuanduo is not a well-known historical figure, and there is a lack of primary sources detailing his early life and family background. Therefore, it is not possible to determine his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages.","No specific sources available. Further research may be conducted in Chinese historical archives, genealogical records, or local histories of the period."
345,Q1092630,Yang Pu,Q1092630,1372,China,,"Yang Pu is a relatively common name in Chinese history, and without more specific information, it's difficult to determine which Yang Pu born around 1372 is being referred to. There were several notable figures named Yang Pu in Chinese history, but without more details, it's impossible to accurately determine the social class and family background of the specific Yang Pu in question.",General historical records and texts on Chinese history. More specific sources could potentially be identified with additional information about the specific Yang Pu in question.
346,Q16922079,Gu Dashen,Q16922079,1620,China,,"Gu Dashen, also known as Gu Yanwu, is a well-known figure in Chinese history, particularly for his contributions to the fields of geography, philology, and historical text criticism. However, despite his prominence, there is a lack of detailed information available about his early life and family background. While some sources suggest that he came from a scholarly family, which might imply a middle-class background, the specifics of his parents' occupations, family wealth, and early life housing conditions are not well-documented. Therefore, it is not possible to definitively classify his birth and childhood social class according to the provided typology.","The primary source of information about Gu Dashen's life is his own writings, particularly his ""Ri Zhi Lu"" (Day Record). However, these writings focus primarily on his adult life and do not provide detailed information about his family background. Further information might potentially be found in local historical records or genealogical documents from the period, but these have not been extensively studied or translated into English."
347,Q10566624,Zuchang Ma,Q10566624,1279,China,,"Unfortunately, there is insufficient information available on Zuchang Ma's early life and family background to definitively classify his social class at birth. The late 1200s in China, during the Yuan Dynasty, was a period of significant historical importance, but specific records on individuals, especially those who were not of the ruling class or nobility, are often sparse or non-existent. Without concrete information on Zuchang Ma's parents' occupations, family wealth, access to education, early life living conditions, and inherited privileges or disadvantages, it is not possible to accurately determine his social class at birth.","The primary sources that could potentially provide this information would be historical records from the Yuan Dynasty period, such as census data, tax records, or other official documents. However, these sources are often incomplete or have not survived to the present day. Secondary sources might include scholarly research on the social structure and economic context of China in the late 1200s, but these would not likely contain specific information on individual people like Zuchang Ma."
348,Q9886,Emperor Yizong of Tang,Q9886,833,China,Elite,"Emperor Yizong of Tang, originally named Li Wen, was born into the imperial Li family of the Tang Dynasty, one of the most powerful and influential families in China at the time. His father was Emperor Wenzong of Tang, making Yizong a prince by birth. The Tang Dynasty was a hereditary monarchy, and the imperial family was the highest social class in the country. They had vast wealth, lived in palaces, and had access to the best education available. Yizong, as a prince, would have been born into these privileges.","The primary source for this information is the ""Old Book of Tang"" and ""New Book of Tang"", two official historical texts of the Tang Dynasty. These texts provide detailed records of the imperial family and their status."
349,Q5091225,Cheng Jinfang,Q5091225,1718,China,,"Cheng Jinfang, born around 1718, is not a well-documented historical figure. There is insufficient information available regarding his birth circumstances, family background, and early life to accurately determine his social class origins. His parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not clearly recorded in historical sources. Therefore, it is not possible to classify his social class origins with reasonable confidence.",
350,Q11096863,Shimian Li,Q11096863,1374,China,,"Unfortunately, there is insufficient historical data available to definitively classify the birth and childhood social class of Shimian Li, born around 1374 in what is now China. The late 1300s in China, during the Ming Dynasty, was a period of significant social and economic change, but specific records of individuals outside of the ruling class or notable figures are scarce. Without concrete information on Shimian Li's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, a confident classification cannot be made.","The primary sources that could potentially provide this information would be local administrative records, tax documents, or family genealogies from the period. However, these are often incomplete or have not survived. Secondary sources might include scholarly research on the social history of the Ming Dynasty, but these are unlikely to contain specific information on an individual unless they were of significant historical importance."
351,Q11095991,Li Ye,Q11095991,713,China,Elite,"Li Ye, also known as Li Changyi, was born into the Tang Dynasty's ruling elite. His father, Li Lin, was a prominent general who served under Emperor Xuanzong, and his mother was a member of the imperial family. This suggests that Li Ye was born into a family of considerable wealth and high social standing. His family's status would have likely provided him with access to education and comfortable living conditions. However, it's important to note that his family's fortunes fluctuated due to political instability during his early life, which may have impacted his upbringing.","""Old Tang History"" (Jiu Tang Shu), ""New Tang History"" (Xin Tang Shu), and various scholarly articles on the Tang Dynasty."
352,Q15902201,Xia Yan,Q15902201,1482,China,,"The specific birth circumstances and family background of Xia Yan, born around 1482 in China, are not well-documented in historical sources. There is a lack of concrete information about his parents' occupations, family wealth, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages. Without this information, it is not possible to confidently classify his social class at birth and during childhood.","While there are numerous sources that discuss Xia Yan's later accomplishments, there is a dearth of information about his early life and family background. Potential sources that could provide this information include Chinese historical texts from the late 1400s and early 1500s, local records from the region where Xia Yan was born, and scholarly research on social class in late-Ming Dynasty China."
353,Q11068970,Čang Jü,Q11068970,1333,China,,"There is insufficient information available about Čang Jü's birth circumstances and family background to accurately classify their social class. The name Čang Jü does not appear in historical records from the late 1300s in China, and it is unclear who this individual might be. It is possible that the name has been transliterated incorrectly or that this person is not well-known in historical texts. Without more specific information about their family, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to determine their social class.","A thorough search of available historical records, ancient texts, and scholarly references has not yielded any relevant information about a person named Čang Jü born in China around 1333."
354,Q11070726,Xu Youren,Q11070726,1800,China,,"The information about Xu Youren's birth circumstances and family background is not readily available. The historical records from the late 1800s in China are not comprehensive, and many details about individuals, especially those who were not part of the ruling class or nobility, are often lost or not recorded. Xu Youren's family background, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not known.","The potential sources that could provide this information include local historical records, genealogical records, or community histories in the region where Xu Youren was born. However, these sources may not be easily accessible or may not exist. Further research in Chinese archives or consultation with experts in Chinese history and genealogy may be necessary to find more information."
