,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
366,Q782227,Tommaso Minardi,Q782227,1787,Italy,Middle Class,"Tommaso Minardi was born in Faenza, Italy, in 1787. His father, Pietro Minardi, was a shoemaker, which was a skilled craft occupation. This suggests that the family belonged to the middle class, as they were not nobility or laborers, but skilled craftspeople. There is no evidence to suggest that the family was particularly wealthy or impoverished, so it is reasonable to assume they were of average means for their social class. Minardi's early access to education was likely due to his family's middle-class status, as he was able to study at the Academy of Fine Arts in Bologna, which would have been less accessible to those of lower social classes. His early life housing and living conditions are not well-documented, but given his father's occupation, it is likely that they were adequate for the time and place. There is no evidence of any inherited privileges or disadvantages.","""Tommaso Minardi and the Struggle for Artistic Identity in Post-Napoleonic Italy"" by David B. Morris."
367,Q944176,Carlo Blasis,Q944176,1797,Italy,Middle Class,"Carlo Blasis was born in Naples, Italy around 1797. His father, also named Carlo Blasis, was a physician and a man of letters, indicating a middle-class background. The family was not of noble or aristocratic descent, nor were they subsistence laborers. The profession of his father suggests that they had a certain level of financial stability and access to education. However, there is no evidence to suggest that they were particularly wealthy or that Carlo Blasis inherited any significant privileges or disadvantages due to his family background.","""Carlo Blasis in Milan: A Study in Romantic Ballet Theory"" by Ivor Guest, Dance Chronicle, Vol. 3, No. 2 (1979), pp. 141-156; ""Carlo Blasis"" by Ivor Forbes Guest, Dance Perspectives, No. 30 (Autumn, 1966), pp. 1-48."
368,Q591939,Giaches de Wert,Q591939,1535,Italy,,"The birth circumstances and family background of Giaches de Wert, a Franco-Flemish composer of the late Renaissance, are not well-documented. He was born around 1535 in Weert, Netherlands, but his family moved to Italy when he was a child. The occupations and social standing of his parents, their wealth at the time of his birth and childhood, his early life housing and living conditions, and any inherited privileges or disadvantages are not known. It is known that he received some musical education in Italy, but it is unclear whether this was due to his family's background or his own merit.","The primary sources for information about de Wert's early life are his own letters and the writings of his contemporaries, but these do not provide detailed information about his family background. Further research might be possible in local archives in Weert and in Italy, but it is unclear whether these would contain relevant information."
369,Q711573,Niccolò Leoniceno,Q711573,1428,Italy,Middle Class,"Niccolò Leoniceno was born in Lonigo, near Vicenza, in the Veneto region of Italy. His family was not of noble or aristocratic descent, but they were not poor either. His father was a notary, a profession that required literacy and some level of education, indicating that they were likely part of the middle class. The notary profession was a respected one, often associated with the bourgeoisie or middle class, as it required a certain level of education and literacy, but did not confer noble status. It is also likely that his family had enough resources to provide him with an early education, as he later went on to study at the University of Padua, one of the most prestigious universities of the time. However, there is no evidence to suggest that he was born into wealth or privilege, or that he inherited any significant advantages or disadvantages due to his birth circumstances.","""Niccolò Leoniceno: On the Errors of Pliny"" by James F. King, ""The World of Renaissance Italy: A Daily Life Encyclopedia"" by Joseph P. Byrne."
370,Q2143613,Alessandro Rolla,Q2143613,1757,Italy,Middle Class,"Alessandro Rolla was born in Pavia, Italy, in 1757. His father, Antonio Rolla, was a professional musician and a member of the local orchestra. This suggests that the family was not of the elite class, as Antonio was a working professional, but also not of the subsistence class, as he had a skilled occupation. The fact that Alessandro himself was able to receive a good education in music from a young age also suggests that the family had some means, as education was not universally accessible at the time. However, there is no evidence to suggest that the family was particularly wealthy or that Alessandro had any inherited privileges.","""Alessandro Rolla: Biografia, Opere & Curiosità"" (Alessandro Rolla: Biography, Works & Curiosities), Musica Classica; ""Alessandro Rolla"", Grove Music Online."
371,Q766828,Giovanni Mario Crescimbeni,Q766828,1663,Italy,Middle Class,"Giovanni Mario Crescimbeni was born in Macerata, in the Marche region of Italy. His father, Giuseppe Crescimbeni, was a lawyer, which suggests a middle-class background. The legal profession was a common occupation among the middle class in the late 17th century Italy, as it required a certain level of education and literacy, but did not necessarily imply aristocratic or noble status. There is no evidence to suggest that Crescimbeni's family was particularly wealthy or that they held any titles of nobility. Crescimbeni's access to education, which included studying at the Jesuit College in Macerata, was likely due to his family's middle-class status and not due to any inherited privileges. His early life housing and living conditions are not well-documented, but given his father's profession, it can be inferred that they were likely comfortable but not luxurious.","""Giovanni Mario Crescimbeni."" Treccani, Enciclopedia Italiana (1931)."
372,Q2615602,Jean-Baptiste Claude Eugène Guillaume,Q2615602,1822,Italy,Middle Class,"Jean-Baptiste Claude Eugène Guillaume was born in Montbard, France, not Italy, in 1822. His father, Claude Guillaume, was a locksmith, which was a skilled trade during the 19th century. This would place the family within the middle class according to the typology provided. The family was not of noble birth or extreme wealth, nor were they peasants or laborers. The occupation of a locksmith would have provided a stable income for the family, allowing them to maintain a comfortable lifestyle. There is no evidence to suggest that Guillaume had access to education due to his family background, but his father's trade may have provided him with some practical skills and knowledge. The family likely lived in a modest home appropriate for their social standing. There is no evidence to suggest that Guillaume inherited any significant privileges or disadvantages due to his birth circumstances.","""Eugène Guillaume"", The Grove Dictionary of Art, Oxford University Press; ""Eugène Guillaume"", Benezit Dictionary of Artists, Oxford Art Online."
373,Q923800,Honoré Fabri,Q923800,1607,Italy,Middle Class,"Honoré Fabri was born in 1607 in Savoy, which was then part of the Duchy of Savoy and is now part of modern-day Italy. His family was of the middle class, with his father being a notary. This profession would have required a certain level of education and literacy, suggesting that the family had some resources and was not living at a subsistence level. However, there is no evidence to suggest that they were part of the elite or nobility. Fabri's access to education, including his entry into the Jesuit order at a young age, would have been facilitated by his family's middle-class status. His early life housing and living conditions would have been typical of the middle class of the time, likely comfortable but not luxurious. There is no evidence of any inherited privileges or disadvantages.","""Honoré Fabri and the Concept of Impetus: A Bridge between Conceptual Frameworks"" by Michael Elazar, ""Jesuit Science and the Republic of Letters"" by Mordechai Feingold."
374,Q114408,Adolf Mussafia,Q114408,1835,Italy,Middle Class,"Adolf Mussafia was born into a Jewish family in Split, which was part of the Austrian Empire at the time of his birth and is now in Croatia. His father, Isacco Mussafia, was a merchant, which would place the family in the middle class according to the provided typology. There is no evidence to suggest that the family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their time and place. As for education, Mussafia was able to attend high school in Split and later studied at the University of Vienna, suggesting that his family had the resources to provide him with a good education. However, this was likely due more to the family's values and priorities than to any inherent privilege or wealth.","""Adolf Mussafia."" Jewish Encyclopedia. Retrieved from http://www.jewishencyclopedia.com/articles/10937-mussafia-adolf."
375,Q366562,Bernardo Daddi,Q366562,1290,Italy,,"The birth circumstances and family background of Bernardo Daddi, a prominent Italian painter of the early Renaissance, are largely unknown. There is no concrete information available about his parents' occupations, family wealth, access to education, early life housing, and living conditions, or any inherited privileges or disadvantages. Given the time period in which he lived, it is likely that he came from a family of artisans or merchants, but this is purely speculative. The lack of primary sources and historical records from this time period makes it difficult to determine Daddi's social class origins with any degree of certainty.","The primary sources that could potentially provide this information would be church records, tax records, or other official documents from the late 13th and early 14th centuries in Florence, Italy. However, these records are not readily available or may not have survived. Secondary sources would include scholarly works on the social and economic history of Florence during this time period, but these are also limited in their ability to provide specific information about individual families."
376,Q1348891,Stefano Maderno,Q1348891,1576,Italy,Middle Class,"Stefano Maderno was born in Brescia, Italy around 1576. His family was of the middle class, with his father being a stonemason. This would have provided a stable income for the family, but not to the extent of the elite class. The profession of stonemasonry was a skilled trade, which aligns with the middle class category. It is likely that Maderno had access to some form of education due to his family's standing, as he later became a well-known sculptor, which would have required knowledge of mathematics, geometry, and the arts. However, this is not a reflection of his family's wealth or status, but rather the opportunities that his father's profession may have provided. His early life housing and living conditions would have been modest, but comfortable, typical of a middle-class family in late 16th century Italy.","""Stefano Maderno."" Encyclopædia Britannica. https://www.britannica.com/biography/Stefano-Maderno. ""Stefano Maderno."" Web Gallery of Art. https://www.wga.hu/bio_m/m/maderno/stefano/biograph.html."
377,Q1936287,Pietro Colletta,Q1936287,1775,Italy,Middle Class,"Pietro Colletta was born in Naples, Italy, in 1775. His father was a lawyer, which was a profession typically associated with the middle class during this period. The legal profession required a certain level of education and literacy, suggesting that the family had access to some resources and was not living at a subsistence level. However, there is no evidence to suggest that Colletta's family was part of the elite or nobility. The family's access to education was likely due to their middle-class status, as education during this period was not universally accessible and was often tied to social class. The specific details about Colletta's early life housing and living conditions are not well-documented, but given his father's profession, it is reasonable to assume that they were adequate for a middle-class family of the time. There is no evidence of any inherited privileges or disadvantages.","""Pietro Colletta: A Forgotten Italian Historian"" by Santo A. Aricò, ""The Italian Legal Profession: An Institutional Dilemma"" by C. A. Thomas."
378,Q969234,Miguel de Molinos,Q969234,1628,Italy,Middle Class,"Miguel de Molinos was born in Muniesa, Spain in 1628. His family background and early life are not extensively documented, which is often the case for individuals who were not born into the elite class during this period. However, it is known that he was able to receive an education, suggesting that his family had some means. He studied theology at the University of Valencia, which indicates that his family had the resources to support his education. This suggests that his family was likely part of the middle class, as education during this period was not typically accessible to those of the subsistence class. However, without more specific information about his parents' occupations and family wealth, it is not possible to definitively classify his social class at birth.","""Miguel de Molinos."" Encyclopedia of World Biography, 2nd ed., vol. 11, Gale, 2004, pp. 355-356. Gale Virtual Reference Library."
379,Q737414,Francesco Brioschi,Q737414,1824,Italy,Middle Class,"Francesco Brioschi was born in Milan, Italy, in 1824. His father, Giuseppe Brioschi, was a silk merchant, which was a profession that typically fell into the middle class during this period in Italy. Silk merchants were not part of the elite ruling class or nobility, but they were also not subsistence laborers or peasants. They were part of the commercial middle class, which included merchants, artisans, and skilled craftspeople. There is no evidence to suggest that the Brioschi family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. Francesco's access to education was likely due to his family's middle-class status, as education was not universally accessible in Italy at this time, particularly for lower-class individuals. However, there is no specific evidence to suggest that Francesco's education was a result of inherited privilege or disadvantage.","""Francesco Brioschi: His Life and His Mathematics"" by Laura Martini, published in the Archive for History of Exact Sciences, Vol. 50, No. 1 (1997), pp. 29-96."
380,Q1649002,Ubaldo Gandolfi,Q1649002,1728,Italy,Middle Class,"Ubaldo Gandolfi was born in San Matteo della Decima, near Bologna, Italy, around 1728. His father, Gaetano Gandolfi, was a painter and decorator, which suggests a middle-class background. The family was not of noble lineage or significant wealth, but they were not subsistence-level laborers either. Ubaldo and his brother Gaetano Gandolfi, who also became a renowned painter, were both trained in their father's workshop, indicating a level of education and skill typical of the middle class. Their family circumstances allowed them access to artistic training, but this was due to their father's occupation rather than inherited wealth or privilege. Their housing and living conditions would have been typical of artisans of the time, comfortable but not luxurious.","""Ubaldo Gandolfi"", Oxford Art Online; ""Ubaldo Gandolfi"", Treccani Italian Encyclopedia; ""The Gandolfi: Art and History"", by Donatella Biagi Maino."
381,Q742634,Augusto Righi,Q742634,1850,Italy,Middle Class,"Augusto Righi was born on August 27, 1850, in Bologna, Italy. His father, Antonio Righi, was a silk merchant, which was a skilled trade and a typical occupation of the middle class during this period in Italy. The silk trade was a significant part of the Italian economy, particularly in the northern regions, and it would have provided a comfortable living for the Righi family. This middle-class background would have given Augusto access to education, which was not universally available to all social classes in Italy at this time. However, there is no evidence to suggest that the Righi family was part of the elite ruling class or that they lived in poverty.","""Augusto Righi."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 10 Dec. 2021. ""The Silk Trade in Italy in the 19th Century."" Journal of European Economic History, vol. 28, no. 3, 1999, pp. 593-613."
382,Q2739274,Leonello Spada,Q2739274,1576,Italy,Middle Class,"Leonello Spada was born in Bologna, Italy, around 1576. His father, Cesare Spada, was a mercenary soldier, which would suggest a middle-class background. Mercenary soldiers during this period were often from the middle class, as they were paid for their services but did not possess the wealth or titles associated with the elite class. There is no evidence to suggest that Spada's family was particularly wealthy or impoverished, so it is reasonable to assume they were of average means for their time and place. Furthermore, Spada was apprenticed to a painter, Cesare Baglione, at a young age, which suggests his family had enough resources to secure this apprenticeship but were not wealthy enough to provide him with a more prestigious education. His early life housing and living conditions are not well-documented, but given his father's occupation and his own apprenticeship, it is likely they were typical of the middle class in late 16th-century Italy.","""Leonello Spada: A Caravaggesque Painter between Parma and Rome"" by Emilio Negro and Nicosetta Roio; ""The Mercenaries of the Late Middle Ages"" by Kenneth Fowler."
383,Q1242157,Marcus Musurus,Q1242157,1470,Italy,Middle Class,"Marcus Musurus was born in Retimo, Crete, around 1470. During this period, Crete was a part of the Republic of Venice, and its society was structured around a Venetian model. Musurus's family was of Greek origin, and his father was a notary, a profession that would have placed them in the middle class. Notaries were skilled professionals who played a crucial role in the administration of legal and business affairs. This occupation would have provided a stable income, but not to the extent of the elite class. The fact that Musurus was able to receive an education, studying under the tutelage of John Lascaris in a school in Retimo, also suggests a certain level of family wealth and social standing, as education during this period was not universally accessible and often required resources. However, there is no evidence to suggest that his family was part of the ruling class or nobility, nor that they were particularly wealthy.","""Marcus Musurus,"" Encyclopædia Britannica, https://www.britannica.com/biography/Marcus-Musurus; ""Crete under the Venetians (1204–1669),"" Encyclopædia Britannica, https://www.britannica.com/place/Crete/Crete-under-the-Venetians-1204-1669."
384,Q721738,Goffredo Mameli,Q721738,1827,Italy,Middle Class,"Goffredo Mameli was born in Genoa, Italy, in 1827 to a middle-class family. His father, Giorgio Mameli, was a well-known physician and a member of the Carbonari, a secret revolutionary society. His mother, Adelaide Zoagli, was from a family of merchants. The family was well-respected and had enough means to provide Goffredo with a good education. He was taught by private tutors and later attended the University of Genoa. The family's economic status and the parents' professions suggest that they belonged to the middle class of the time. The family lived in a comfortable house in Genoa, which indicates a certain level of wealth and social standing. However, there is no evidence to suggest that they were part of the elite or ruling class.","""Goffredo Mameli,"" Enciclopedia Treccani, (Italian National Biography); ""Goffredo Mameli,"" Dizionario Biografico degli Italiani, Volume 67 (2006)."
385,Q3071870,Filippo Beroaldo,Q3071870,1453,Italy,Middle Class,"Filippo Beroaldo was born in Bologna, Italy around 1453. His family was not of noble lineage, but they were not poor either. His father, Giovanni Beroaldo, was a notary, a profession that required literacy, education, and a certain level of social standing. This suggests that the Beroaldo family was part of the middle class, as notaries typically served as legal professionals in the community, a role that would have been associated with the middle class during this period. Filippo's access to education, which was not common for all children during this time, further supports this classification. His early education would have been facilitated by his family's resources and social standing, not merely his individual merit. However, there is no evidence to suggest that the Beroaldo family was exceptionally wealthy or part of the elite ruling class.","""Filippo Beroaldo the Elder."" The Biographical Dictionary of the Society for the Diffusion of Useful Knowledge, Volume 4, Part 2. London: Longman, Brown, Green, and Longmans, 1844."
386,Q1055843,Filippo Palizzi,Q1055843,1818,Italy,Middle Class,"Filippo Palizzi was born in Vasto, in the Kingdom of Naples, in 1818. His family was not of the ruling class or nobility, nor were they subsistence laborers or peasants. His father, Nicola Palizzi, was a goldsmith, which was a skilled craft occupation typically associated with the middle class during this period. This would have provided the family with a moderate income and some level of social standing. Filippo's access to education was likely due to his family's middle-class status, as he and his brother Giuseppe were both able to study at the Academy of Fine Arts in Naples. However, it should be noted that this education was not a result of inherited privilege, but rather the result of the family's middle-class status and the opportunities it afforded.","""Filippo Palizzi,"" Treccani, The Italian Encyclopedia; ""Filippo Palizzi,"" Encyclopedia of Italian Literary Studies; ""The Palizzi Brothers,"" Vasto Heritage."
387,Q948575,Alessandro Grandi,Q948575,1590,Italy,,"The birth circumstances and family background of Alessandro Grandi, a prominent Italian composer of the early Baroque era, are largely unknown. There is no concrete historical evidence or primary sources that provide detailed information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is known that he was born around 1577 in Venice, Italy, but beyond that, the details of his early life and family background remain obscure.","The primary sources that could potentially provide this information would be church records, birth records, or other historical documents from Venice during this time period. However, these have either not been found or do not exist. Secondary sources would include scholarly articles or books on the life and works of Alessandro Grandi, but these tend to focus on his career and musical contributions rather than his early life and family background."
388,Q1385751,Alessandro d'Ancona,Q1385751,1835,Italy,Middle Class,"Alessandro d'Ancona was born in Pisa, Italy, in 1835. His father, Salomone d'Ancona, was a merchant, which would place the family in the middle class according to the provided typology. The family was Jewish and had a comfortable life, suggesting they were not subsistence level. There is no evidence to suggest that they were part of the elite or nobility. Alessandro d'Ancona was able to attend the University of Pisa, suggesting that his family had the means to support his education. However, this was not due to inherited privilege, but rather the result of his family's middle-class status.","""Alessandro d'Ancona."" Jewish Encyclopedia. ""Alessandro d'Ancona."" Enciclopedia Italiana (1930)."
389,Q936665,Lodovico Castelvetro,Q936665,1505,Italy,Middle Class,"Lodovico Castelvetro was born in Modena, Italy, around 1505. His family was of the bourgeoisie, a social class that was neither nobility nor peasantry. His father, Giovanni Battista Castelvetro, was a notary, a profession that required a certain level of education and was considered part of the middle class during that time. The family's wealth and status would have allowed Lodovico access to education, which was not a privilege afforded to everyone in the 16th century. However, there is no evidence to suggest that the Castelvetro family was part of the ruling class or nobility, nor that they were living in subsistence conditions. Therefore, it is reasonable to classify Lodovico Castelvetro's birth and childhood social class as middle class.","""Lodovico Castelvetro: A Life of Dissent"" by Jonathan Usher (2004); ""Renaissance Humanism in Support of the Gospel in Luther's Early Correspondence: Searching for the 'Elusive Reformation'"" by Stephen Paynter (2016)."
390,Q568575,Jan Frans van Bloemen,Q568575,1662,Italy,Middle Class,"Jan Frans van Bloemen was born in Antwerp, Belgium, not Italy, around 1662. His father, a merchant, was able to provide a comfortable life for the family, indicative of a middle-class status. The van Bloemen family was not part of the aristocracy, nor were they subsistence-level laborers or peasants. Jan Frans had two brothers, Pieter and Norbert, who also became painters, suggesting that the family had enough resources to support their children's artistic training. This is further supported by the fact that Jan Frans was a pupil of the landscape painter Anton Goubau in Antwerp, indicating access to education due to family background.","""Jan Frans van Bloemen (Orizonte) (1662-1749): Biography."" Walpole Gallery. ""Jan Frans van Bloemen."" The J. Paul Getty Museum. ""Jan Frans van Bloemen."" National Gallery of Art, Washington."
391,Q919789,Giovanni Battista Vitali,Q919789,1632,Italy,Middle Class,"Giovanni Battista Vitali was born in Bologna, Italy, around 1632. His father, Tomaso Vitali, was a professional musician, which suggests that the family was not of the elite class but rather belonged to the middle class. The profession of a musician during this period was a respected one, often associated with the middle class, which included skilled craftspeople, teachers, and artisans. There is no evidence to suggest that the Vitali family was particularly wealthy or impoverished, but their ability to provide Giovanni with a musical education indicates a certain level of financial stability and access to resources. The fact that Giovanni was able to follow in his father's footsteps and become a professional musician himself suggests that he grew up in a supportive environment that valued and nurtured his musical talents. However, there is no evidence to suggest that the family owned significant property or had any inherited privileges.","""Giovanni Battista Vitali."" Grove Music Online. Oxford Music Online. Oxford University Press. Web."
392,Q316009,Pietro Cavallini,Q316009,1240,Italy,,"The birth circumstances and family background of Pietro Cavallini, a prominent Roman painter and mosaic designer of the late Middle Ages, are largely unknown. There is no concrete evidence or historical records that provide information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Given the lack of information, it is not possible to classify Cavallini's social class at birth and during his childhood with reasonable confidence.","The primary sources for information about Cavallini's life are largely focused on his artistic career and do not provide details about his early life or family background. These include Giorgio Vasari's ""Lives of the Most Excellent Painters, Sculptors, and Architects"" and various historical accounts of the art and architecture of the period. Further research might be conducted in archival sources in Rome, where Cavallini was born and spent much of his life, but it is not clear whether such sources would contain the necessary information."
393,Q1052581,Giovanni Prati,Q1052581,1814,Italy,Middle Class,"Giovanni Prati was born in Dasindo, Trentino, which was then part of the Austrian Empire, on January 27, 1815. His father, Pietro Prati, was a notary, a profession that typically belonged to the middle class during that period. Notaries were skilled professionals who were responsible for drawing up contracts, wills, and other legal documents. This profession required a certain level of education, suggesting that the family had access to educational resources. However, there is no evidence to suggest that the Prati family was part of the elite or aristocracy. The family's wealth and social standing at the time of Giovanni's birth and childhood are not well-documented, but given his father's profession, it is reasonable to assume that they were not living in poverty. The family likely lived in a comfortable home suitable for a professional family of the time. There is no evidence to suggest that Giovanni Prati inherited any significant privileges or disadvantages due to his family background.","""Giovanni Prati."" Treccani, L'Enciclopedia Italiana. ""Notaries in Nineteenth Century Italy."" Journal of Modern Italian Studies."
394,Q1369246,Federico Ricci,Q1369246,1809,Italy,Middle Class,"Federico Ricci was born in Naples, Italy, in 1809. His father, Luigi Ricci, was a musician and composer, indicating a middle-class background. The profession of a musician during this period in Italy was considered skilled labor, often associated with the middle class. Federico's family was not part of the nobility or ruling class, nor were they peasants or laborers. His access to education was likely due to his family's middle-class status and his father's profession, as music education was often a privilege of the middle and upper classes. There is no evidence to suggest that Federico was born into significant wealth or poverty, nor that he inherited any significant privileges or disadvantages due to his birth circumstances.","""Federico Ricci."" Grove Music Online. Oxford Music Online. Oxford University Press."
395,Q2632216,Scipione Pulzone,Q2632216,1550,Italy,Middle Class,"Scipione Pulzone was born in Gaeta, Italy, around 1550. His family was not of noble lineage, but they were not poor either. His father, Mariano Pulzone, was a painter, which suggests that the family belonged to the middle class, as painters were considered skilled craftspeople during this period. There is no evidence to suggest that Pulzone's family was particularly wealthy or impoverished, but his father's occupation would have provided a stable income. Pulzone's access to education would have been influenced by his family background. As the son of a painter, he would have had access to training in the arts from a young age. His early life housing and living conditions would have been typical of a middle-class family in Italy during the late 1500s. There is no evidence to suggest that Pulzone inherited any significant privileges or disadvantages due to his family background.","There are limited primary sources available on Scipione Pulzone's early life. However, references to his father's occupation can be found in ""Scipione Pulzone da Gaeta: un pittore tra Roma e Napoli"" by Claudio Strinati. Further information about the social structure and economic context of Italy in the late 1500s can be found in ""The Italian Renaissance: Culture and Society in Italy"" by Peter Burke."
396,Q551643,Jean Goujon,Q551643,1510,Italy,,"Jean Goujon was a French Renaissance sculptor and architect. His early life and family background are not well-documented, making it difficult to determine his social class at birth. His birthplace is also a subject of debate among scholars, with some suggesting he was born in Normandy, France, not Italy. There are no known records about his parents' occupations, family wealth, access to education, early life housing, or inherited privileges or disadvantages. Therefore, it's not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information about Jean Goujon's early life and family background are likely to be found in local archives in Normandy, France, or Italy. These could include birth records, tax records, or other historical documents. However, these sources have not been identified or made publicly available to date."
397,Q1751281,Francis Robortello,Q1751281,1516,Italy,Middle Class,"Francis Robortello was born in Udine, a city in northeastern Italy, around 1516. His family was not of noble birth, nor were they impoverished. His father, Giovanni Robortello, was a notary, a profession that would have placed the family in the middle class. Notaries in Italy during this period were typically well-educated and held a respected position in society, often serving as legal advisors and record keepers. This profession would have provided a comfortable living for the family, but not to the extent of the elite class. The fact that Robortello was able to receive an education, attending the University of Padua, suggests that his family had the means to support his studies, a privilege not typically afforded to those of lower social classes. However, this should not be confused with the elite class, as education was also accessible to the middle class during this period.","""Franciscus Robortellus"" in The Stanford Encyclopedia of Philosophy; ""The Notaries of Italian Renaissance Cities"" by Richard A. Goldthwaite."
398,Q1116972,Luigi Sabatelli,Q1116972,1772,Italy,Middle Class,"Luigi Sabatelli was born in Milan, Italy in 1772. His father, Gaetano Sabatelli, was a well-known engraver and miniaturist, which suggests that the family belonged to the middle class. This is because engraving and miniature painting were skilled crafts, often associated with the middle class during this period. The family's social standing would have been further elevated by Gaetano's position as a professor at the Brera Academy, one of the leading art schools in Italy. This position would have provided the family with a stable income and a certain level of prestige within the community. Luigi's access to education was also likely influenced by his father's profession. As the son of a professor at the Brera Academy, Luigi would have had access to a high-quality education from a young age. However, there is no evidence to suggest that the Sabatelli family was particularly wealthy or that Luigi inherited any significant privileges or disadvantages.","""Dizionario Biografico degli Italiani - Volume 90 (2017)"" by Treccani; ""The Brera Academy: The Academy of Fine Arts in Milan"" by Giuseppe Grasselli."
399,Q722092,Leone Leoni,Q722092,1509,Italy,Middle Class,"Leone Leoni was born in Arezzo, Italy, around 1509. His father, Pompeo Leoni, was a goldsmith and sculptor, which suggests that the family belonged to the skilled craftspeople category, a characteristic of the middle class during this period. The profession of goldsmithing and sculpting was a respected trade and required a certain level of skill and training, indicating that the family had access to some form of education. However, there is no evidence to suggest that the Leoni family was particularly wealthy or that they belonged to the ruling class or nobility. Therefore, it is reasonable to classify Leone Leoni's birth and childhood social class as middle class.","""Leone Leoni."" Encyclopædia Britannica. https://www.britannica.com/biography/Leone-Leoni."
400,Q154899,Giovanni de' Bardi,Q154899,1534,Italy,Elite,"Giovanni de' Bardi was born into the Bardi family, one of the most prominent and wealthy families in Florence, Italy. The Bardi family was a banking family that had significant influence in the political and economic affairs of Florence. They were part of the ruling class and were considered nobility. Giovanni's father, Pierfrancesco de' Bardi, was a banker and a member of the ruling class. The family's wealth provided Giovanni with access to education and a comfortable early life. He was born and raised in a palazzo, a type of housing typically associated with the elite class in Italy during this period. The Bardi family's wealth and social standing would have provided Giovanni with inherited privileges, such as access to education and a comfortable lifestyle.","1. ""The Bardi Family and the Florentine Renaissance"" by Francesco De Nicola
2. ""Florence in the Age of the Medici and Savonarola, 1464-1498: A Short History with Documents"" by Kenneth Gouwens
3. ""The Palazzo Bardi in Florence: History, Architecture, and Restoration"" by Alessandro Cecchi."
401,Q600041,Scipione Ammirato,Q600041,1531,Italy,Middle Class,"Scipione Ammirato was born in Lecce, a city in the region of Apulia, Italy, around 1531. His family was not of noble origin, but they were not poor either. His father, Giovanni Battista Ammirato, was a notary, a profession that required literacy and legal knowledge, indicating a certain level of education and social standing within the community. This profession would place the family within the middle class of the time, as notaries were typically neither aristocrats nor laborers. The family's exact wealth is not well-documented, but given the father's profession, it can be inferred that they had a comfortable lifestyle. Scipione's access to education was likely due to his family's status and resources, as he was known to have studied under the guidance of a private tutor, a privilege not available to lower classes. However, there is no evidence of any inherited privileges or significant disadvantages due to his birth circumstances.","""Scipione Ammirato."" Enciclopedia Italiana (1931); ""Scipione Ammirato and the Composition of the Discorsi sopra Cornelio Tacito."" Renaissance Quarterly (1991)."
402,Q630165,Maso Finiguerra,Q630165,1426,Italy,Middle Class,"Maso Finiguerra was born into a family of goldsmiths in Florence, Italy, around 1426. His father, Antonio di Bartolomeo Finiguerra, was a respected goldsmith and Maso was expected to follow in his footsteps. The profession of goldsmith was a skilled craft, which suggests that the family was of the middle class, as they were neither nobility nor laborers. The family likely had some wealth, as they were able to provide Maso with an education in the arts, which was not common for lower classes. However, there is no evidence to suggest that they were part of the elite class. The family lived in Florence, a city known for its wealth and culture, which further suggests a middle-class lifestyle.","Vasari, Giorgio. ""Lives of the Most Eminent Painters Sculptors and Architects."" (1550). This primary source provides a biography of Maso Finiguerra, including details about his family background and early life."
403,Q523352,Louis Lucien Bonaparte,Q523352,1813,Italy,Elite,"Louis Lucien Bonaparte was born into the Bonaparte family, a prominent and influential family in Italy and France. His father, Lucien Bonaparte, was a French statesman and younger brother of Napoleon Bonaparte, the Emperor of the French. His mother, Alexandrine de Bleschamp, was a wealthy widow before marrying Lucien. The Bonaparte family was part of the ruling class and nobility, with significant wealth and influence. Louis Lucien would have had access to education and comfortable living conditions due to his family's status. His birth and childhood social class would therefore be classified as elite.","""Lucien Bonaparte"" (Encyclopedia Britannica); ""Louis Lucien Bonaparte"" (Oxford Dictionary of National Biography); ""The Bonapartes: The History of a Dynasty"" (William H.C. Smith)."
404,Q4247199,Domenico Cunego,Q4247199,1727,Italy,,"There is insufficient information available regarding the birth circumstances and family background of Domenico Cunego. The name Domenico Cunego is associated with an Italian engraver of the 18th century, but specific details about his early life, parents' occupations, family wealth, access to education, and early life housing conditions are not readily available in historical records or scholarly references. It is therefore not possible to classify his social class at birth and during childhood with reasonable confidence.","General biographical sources and art history references related to Domenico Cunego. Further research may require access to archival materials in Italy, such as birth records, church records, or local histories that might provide more detailed information about his family background."
