,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
173,Q5589250,Robert Williams Buchanan,Q5589250,1841,United Kingdom,Middle Class,"Robert Williams Buchanan was born in Staffordshire, England, in 1841. His father, Robert Buchanan Sr., was a Scottish journalist and social economist, which suggests a middle-class background. His mother, Margaret Williams, was also a writer. The family was not wealthy, but they were not impoverished either. Buchanan's father's work as a journalist and social economist would have provided a stable, if not affluent, income. The family moved to Glasgow, Scotland, when Buchanan was very young, and he was educated at the Glasgow High School, a prestigious institution, indicating that his family had the means to afford a good education. However, Buchanan's father died when he was still a child, which may have affected the family's financial stability. Overall, Buchanan's early life suggests a middle-class upbringing, with access to education and a stable home, but without the wealth or status of the elite.","""Robert Williams Buchanan (1841–1901) and the Fleshly School of Poetry: Victorian Poetry, Sensation and the Material Body"" by Pamela K. Gilbert, ""Robert Buchanan: A Critical Appreciation"" by Harriett Jay."
174,Q1230681,George Cornewall Lewis,Q1230681,1806,United Kingdom,Elite,"George Cornewall Lewis was born into an elite family. His father, Thomas Frankland Lewis, was a prominent politician and landowner, serving as a Member of Parliament and later as Chairman of the Poor Law Commission. His mother, Harriet Cornewall, was the daughter of Sir George Cornewall, 2nd Baronet, a title of British nobility. This indicates that George Cornewall Lewis was born into a family of significant wealth and social standing.

The Lewis family owned large estates in Radnorshire, Wales, and Herefordshire, England, which would have provided them with a substantial income. As a result, George Cornewall Lewis would have grown up in comfortable living conditions, with access to the privileges associated with the elite class.

In terms of education, Lewis was able to attend Eton College, one of the most prestigious schools in England, and later studied at Christ Church, Oxford. This level of education was typically only accessible to those from wealthy, upper-class families during this period.","1. ""George Cornewall Lewis."" Encyclopædia Britannica. https://www.britannica.com/biography/George-Cornewall-Lewis
2. ""Thomas Frankland Lewis."" Wikipedia. https://en.wikipedia.org/wiki/Thomas_Frankland_Lewis
3. ""Sir George Cornewall, 2nd Baronet."" Wikipedia. https://en.wikipedia.org/wiki"
175,Q332580,Thomas Hughes,Q332580,1822,United Kingdom,Middle Class,"Thomas Hughes was born on October 20, 1822, in Uffington, Berkshire. His father, John Hughes, was a well-respected lawyer, and his mother, Margaret Wilkinson, was the daughter of a successful merchant. This places the Hughes family firmly within the middle class of the time, as both professions were considered respectable and indicative of a certain level of wealth and social standing. The family's wealth allowed Hughes to receive a good education, as he attended Rugby School and later Oriel College, Oxford. This level of education was not typically accessible to those of lower social classes, further indicating the Hughes family's middle-class status. The family lived in comfortable, if not luxurious, circumstances, and Hughes would have grown up with a certain level of privilege, although not to the extent of the elite class.","""Thomas Hughes."" Encyclopedia Britannica, https://www.britannica.com/biography/Thomas-Hughes. ""Thomas Hughes."" Oxford Dictionary of National Biography, https://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-14045."
176,Q232149,William John Macquorn Rankine,Q232149,1820,United Kingdom,Middle Class,"William John Macquorn Rankine was born in Edinburgh, Scotland, on July 5, 1820. His father, David Rankine, was a successful cotton manufacturer and a well-respected member of the community. This suggests that the Rankine family was part of the middle class, as they were involved in business and had a comfortable lifestyle. William's mother, Barbara Grahame, was the daughter of a solicitor, further indicating a middle-class background. 

The family's wealth allowed William to receive a good education. He was initially educated at home by his mother, and later attended Ayr Academy and the University of Edinburgh. This level of education was not common among the lower classes at the time, suggesting that the Rankine family had the means to invest in their son's education.

The family's housing and living conditions are not well-documented, but given David Rankine's success as a cotton manufacturer, it is likely that they lived in comfortable circumstances. There is no evidence of any inherited privileges or disadvantages.","- ""William John Macquorn Rankine."" Encyclopedia Britannica. https://www.britannica.com/biography/William-John-Macquorn-Rankine
- ""William John Macquorn Rankine."" University of Glasgow Story. https://www.universitystory.gla.ac.uk/biography/?id=WH0011&type=P
- ""William John Macquorn Rank"
177,Q336899,"George Lyttelton, 1st Baron Lyttelton",Q336899,1709,United Kingdom,Elite,"George Lyttelton, 1st Baron Lyttelton, was born into the British aristocracy. His father, Sir Thomas Lyttelton, 4th Baronet, was a prominent landowner and politician, serving as a Member of Parliament. His mother, Christian Temple, was also from an aristocratic family. The Lyttelton family was one of the most influential families in Worcestershire, owning large estates including Hagley Hall. As a member of the aristocracy, George would have had access to a high level of education from an early age, likely with private tutors, as was customary for children of his social class. His early life housing and living conditions would have been luxurious, reflecting the wealth and status of his family. He would have inherited significant privileges due to his birth, including social connections, wealth, and the expectation of a prominent role in society.","""The History of Parliament: the House of Commons 1690-1715, ed. D. Hayton, E. Cruickshanks, S. Handley, 2002""; ""The Peerage, Baronetage, and Knightage of the British Empire for 1882, Volume 2"" by Joseph Foster."
178,Q16859579,Robert Strange,Q16859579,1721,United Kingdom,Middle Class,"Sir Robert Strange was born in Orkney, Scotland in 1721. His father, David Strang, was a solicitor and his mother, Jean Balfour, was from a well-established family. The fact that his father was a solicitor suggests that the family was of the middle class, as this profession required a certain level of education and was associated with a moderate income. Furthermore, the Balfour family was a prominent one in Orkney, indicating that his mother also came from a middle-class background. There is no evidence to suggest that Strange's family was particularly wealthy or that they were part of the aristocracy, nor is there any indication that they were impoverished or part of the lower classes. Therefore, it is reasonable to classify Strange's birth and childhood social class as middle class.","""Sir Robert Strange, 1721 - 1792. Engraver (Self-portrait)"" from the National Galleries Scotland; ""Robert Strange"" from the Dictionary of National Biography."
179,Q11703211,Richard Chenevix Trench,Q11703211,1807,United Kingdom,Elite,"Richard Chenevix Trench was born into a family of high social standing. His father was Richard Trench, an Irish landowner and member of the landed gentry, and his mother was Melesina Chenevix, a well-known society figure and writer. The Trench family was part of the Anglo-Irish aristocracy, owning significant land in Galway and Offaly. This wealth and social standing would have provided Richard with a privileged upbringing, including access to high-quality education. His mother's literary connections would have also exposed him to intellectual and cultural circles from a young age.","1. ""Richard Chenevix Trench: Archbishop, Poet, Philologist"" by Eleanor L. Turk
2. ""The Trench Family: An Anglo-Irish Gentry Family in the Age of Imperialism"" by Patrick Melvin
3. ""The Letters of Richard Chenevix Trench"" edited by F. Trench
4. ""The Life of Richard Chenevix Trench"" by W. F. Moulton."
180,Q6255995,John Russell,Q6255995,1745,United Kingdom,,"The information available regarding John Russell born around 1745 in the United Kingdom is insufficient to determine his social class at birth and during his childhood. The name John Russell is quite common, and without additional details such as his parents' names, place of birth, or other distinguishing information, it is challenging to pinpoint his exact social origins. The late 1700s was a period of significant social and economic change in the UK, with the Industrial Revolution leading to shifts in social class structure. Therefore, without specific information about John Russell's family background, it is not possible to classify his social class with reasonable confidence.","General historical sources on the social structure of the UK in the late 1700s could potentially provide context, but without specific information about John Russell's family, these sources cannot definitively classify his social class."
181,Q10948642,Richard Challoner,Q10948642,1691,United Kingdom,Subsistence,"Richard Challoner was born in Sussex, England, around 1691. His parents were Richard and Grace Challoner, who were wine merchants. However, they were not wealthy. In fact, they were poor, and their business was not successful. They died when Challoner was still young, leaving him an orphan. He was raised by a relative who was also of modest means. Challoner's early education was provided by a local schoolmaster, but this was not due to his family's wealth or social standing, but rather the charity of others. His early life was marked by poverty and hardship, and he did not have any inherited privileges or advantages.","""Memoirs of Missionary Priests and Other Catholics of Both Sexes That Have Suffered Death in England on Religious Accounts from the Year 1577 to 1684"" by Richard Challoner, ""Richard Challoner 1691–1781: A Memoir"" by John Morris."
182,Q3372144,Paul Rycaut,Q3372144,1629,United Kingdom,Middle Class,"Sir Paul Rycaut was born in 1628 in the city of London, England. His father, Richard Rycaut, was a successful merchant, which would place the family in the middle class according to the provided typology. The family's wealth allowed Paul Rycaut to receive a good education, as he studied at Queen's College, Oxford, which was a privilege not available to those of lower social classes at the time. However, there is no evidence to suggest that the Rycaut family was part of the elite ruling class or nobility. The family's wealth and status were derived from commerce, not inherited titles or land ownership. Therefore, based on his family background and early life, Paul Rycaut would be classified as middle class.","""Rycaut, Sir Paul."" Dictionary of National Biography. London: Smith, Elder & Co., 1885–1900."
183,Q336101,"George Villiers, 2nd Duke of Buckingham",Q336101,1628,United Kingdom,Elite,"George Villiers, 2nd Duke of Buckingham, was born into the highest echelons of English society. His father, George Villiers, 1st Duke of Buckingham, was a favourite courtier of both King James I and King Charles I, and held numerous titles, including Lord High Admiral and Lord Lieutenant of several counties. His mother, Katherine Manners, was the only daughter and heir of the 6th Earl of Rutland, making her one of the wealthiest women in England. The Villiers family was extremely wealthy, with extensive land holdings and a grand residence, Burley-on-the-Hill, which was inherited by the 2nd Duke. As a member of the aristocracy, Villiers would have had access to the best education available, likely through private tutors. He would have grown up in opulent surroundings, with a large staff of servants, and would have been introduced to court life at a young age.","""George Villiers, 2nd Duke of Buckingham"" (Oxford Dictionary of National Biography); ""The Villiers Dukes of Buckingham"" (History Today); ""Burley-on-the-Hill"" (Historic England); ""Katherine Manners, Duchess of Buckingham"" (The Peerage)."
184,Q1308730,Thomas Hope,Q1308730,1769,United Kingdom,Elite,"Thomas Hope was born into a wealthy banking family, the Hopes of Amsterdam. His father, John Hope, was a partner in the family banking business, Hope & Co., which was one of the most powerful financial institutions in Europe at the time. This provided the family with significant wealth and social standing. Thomas and his brothers were educated by private tutors, indicating access to high-quality education due to their family background. The family lived in a large house in Amsterdam, reflecting their wealth and high social status. Thomas would have inherited the privileges associated with being part of a wealthy banking family, including financial security, access to education, and social connections.","""The Hope Family of Amsterdam: A Commercial and Genealogical History, 1563-1860"" by Marten Gerbertus Buist; ""Thomas Hope 1769-1831 and the Neo-Classical Idea"" by David Watkin."
185,Q3364640,Cecil Frances Alexander,Q3364640,1818,United Kingdom,Middle Class,"Cecil Frances Alexander was born in Dublin, Ireland in 1818 to Major John Humphreys and Elizabeth (née Reed). Her father was from Norfolk, England and served in the Royal Marines, which suggests a middle-class background. Military officers of this period often came from middle-class families who could afford to purchase commissions. Her mother was from Dublin, Ireland, but little is known about her family background. The family was well-off enough to provide Cecil with a good education, as she was known to be well-read and literate from a young age. However, there is no evidence to suggest that they were part of the elite or aristocracy. The family lived in comfortable, but not extravagant circumstances.","""Cecil Frances Alexander"", Oxford Dictionary of National Biography; ""Cecil Frances Humphreys Alexander"", Hymnary.org; ""Cecil Frances Alexander"", The Cyber Hymnal."
186,Q1648333,William Warburton,Q1648333,1698,United Kingdom,Middle Class,"William Warburton was born in 1698 in Cheshire, England. His father, George Warburton, was a small-scale farmer and a town clerk, a position that required literacy and some level of education, suggesting a middle-class status. His mother, Mary (née Latchford), came from a similar background. The family was not wealthy, but they were not impoverished either. They had enough resources to provide William with a basic education, which was not a common privilege among the lower classes during this period. However, there is no evidence of any inherited privileges or significant family wealth. The family lived in a modest house in the town of Northwich, further supporting their middle-class status.","""The Life of William Warburton,"" by D. A. Farnon; ""William Warburton: His Life and Works,"" by Isabel Rivers."
187,Q4723267,Alfred Parsons,Q4723267,1847,United Kingdom,Middle Class,"Alfred Parsons was born in 1847 in Beckington, Somerset, England. His father, William Parsons, was a baker, which was a skilled trade at the time. This would place the family in the middle class according to the provided typology. There is no evidence to suggest that the family was particularly wealthy or impoverished, and the fact that Alfred was able to pursue a career as an artist suggests that he had some access to education and resources. However, specific details about his early life and family circumstances are not well-documented, so it is difficult to make a definitive classification.","Census records from the time period, such as the 1851 England Census, could provide more information about the Parsons family's social standing and living conditions. Additionally, local historical records or archives in Somerset might contain relevant information."
188,Q3047406,Joseph Blanco White,Q3047406,1775,United Kingdom,Middle Class,"Joseph Blanco White was born José María Blanco y Crespo on July 11, 1775, in Seville, Spain, not the United Kingdom. His father, Gregorio Blanco, was a physician, a profession that would have placed the family in the middle class during this period. His mother, Isabel Crespo, was from a merchant family, which also suggests a middle-class background. Blanco White's access to education was due to his family's status. He was educated at home until the age of nine and then attended a school run by the Irish Catholic community in Seville. His family's ability to provide him with a private education indicates a certain level of wealth and social standing. The family lived in a comfortable house in Seville, further suggesting a middle-class lifestyle. There is no evidence of inherited privileges or disadvantages.","""Joseph Blanco White: An Autobiography"" by Joseph Blanco White, ""Joseph Blanco White and English Unitarianism"" by Michael R. Watts, ""The Life of the Rev. Joseph Blanco White"" by John Hamilton Thom."
189,Q559411,William Smith,Q559411,1813,United Kingdom,,"Without specific details about William Smith's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to accurately determine his social class at birth and during childhood. The name William Smith is quite common, and without additional information, it is challenging to locate the correct individual in historical records. More details such as his parents' names, place of birth, or other identifying information would be helpful in conducting a more thorough investigation.",
190,Q154345,Oliver Heaviside,Q154345,1850,United Kingdom,Middle Class,"Oliver Heaviside was born on May 18, 1850, in London, England. His father, Thomas Heaviside, was a wood engraver, a skilled craft occupation that would place the family in the middle class according to the typology provided. His mother, Rachel West Heaviside, came from a family of shipbuilders, another skilled trade. The Heaviside family was not wealthy, but they were not impoverished either. They were able to provide Oliver with a basic education, which was more accessible to middle-class families in the mid-19th century England. However, Oliver's hearing impairment, which developed after a bout of scarlet fever, made traditional schooling difficult for him, and he was largely self-taught after the age of 16. The family lived in a modest home in Camden Town, a respectable, if not affluent, area of London.","""Oliver Heaviside: The Life, Work, and Times of an Electrical Genius of the Victorian Age"" by Paul J. Nahin; ""The Heaviside Layer: The Life and Times of Oliver Heaviside"" by Bruce Hunter."
191,Q1065789,Charles Piazzi Smyth,Q1065789,1817,United Kingdom,Middle Class,"Charles Piazzi Smyth was born in Naples, Italy, to a British family. His father, William Henry Smyth, was a well-known astronomer and naval officer, indicating a middle-class background. His mother, Annarella Smyth, was the daughter of a British consul in Naples, further suggesting a middle-class upbringing. The family was not part of the aristocracy, but they were not subsistence-level either. They had access to education and a comfortable lifestyle, as indicated by Charles' early interest in his father's work and his ability to pursue his studies. However, there is no evidence to suggest that they were part of the elite class, as they did not hold titles or significant wealth.","""Charles Piazzi Smyth: A Life in Science"" by Mary T. Brück, ""The Royal Society and the Promotion of Science since 1960"" by Peter Collins."
192,Q379902,David Hartley,Q379902,1705,United Kingdom,Middle Class,"David Hartley was born in 1705 in Halifax, West Yorkshire, England. His father, an Anglican clergyman named Joseph Hartley, was the vicar of the parish of St John the Baptist, Halifax. The profession of his father indicates that the Hartley family was part of the middle class, as clergy were typically considered part of this social stratum during this period. David Hartley's access to education was likely due to his father's position, as clergy often had access to educational resources for their children. However, there is no evidence to suggest that the Hartley family was particularly wealthy or that they lived in luxurious conditions. They likely lived in a vicarage or parsonage, which would have been modest but comfortable. There is no evidence of any inherited privileges or disadvantages.","""David Hartley (philosopher)"" in the Oxford Dictionary of National Biography; ""The Parish of Halifax"" in A History of the County of York."
193,Q2095630,William Dyce,Q2095630,1806,United Kingdom,Middle Class,"William Dyce was born in Aberdeen, Scotland in 1806. His father, Dr. William Dyce, was a physician and the head of the medical school at Marischal College, indicating a professional occupation associated with the middle class. The family's ability to provide Dyce with a good education, including his attendance at Marischal College, further suggests a middle-class background. There is no evidence to suggest that the Dyce family was part of the elite aristocracy or nobility, nor that they were subsistence-level laborers or peasants. Therefore, it is reasonable to classify Dyce's birth and childhood social class as middle class.","""William Dyce, 1806–1864. Scottish Painter and Educator"" by Lionel Lambourne, Oxford Dictionary of National Biography."
194,Q632772,Francis Cotes,Q632772,1726,United Kingdom,Middle Class,"Francis Cotes was born in London, England around 1726 to a family of apothecaries. His father, Robert Cotes, was a respected member of the Society of Apothecaries, a professional organization for medical practitioners. This suggests that the family had a comfortable income and a stable social standing within the middle class. The profession of apothecary required a certain level of education and skill, which further supports this classification. Francis Cotes was able to receive an education, as evidenced by his later career as a portrait painter, which would have required training and education that was typically accessible to the middle class during this period. The family's ability to support Cotes' education and training suggests they had some degree of wealth and resources. However, there is no evidence to suggest that the Cotes family had significant inherited wealth, land, or titles that would classify them as elite. Similarly, there is no evidence to suggest that they lived in subsistence conditions.","""Francis Cotes: 1726-1770"" by Neil Jeffares; ""The Society of Apothecaries and the Medical Profession in London, 1700-1800"" by Elizabeth Lane Furdell."
195,Q718709,William Crotch,Q718709,1775,United Kingdom,Middle Class,"William Crotch was born in Norwich, England in 1775. His father, Thomas Crotch, was a master carpenter, a profession that would place the family in the middle class according to the social structure of the late 18th century United Kingdom. The family was not of noble birth or extreme wealth, but they were not impoverished either. William's parents were able to afford a small organ for him to play at a young age, indicating some level of disposable income. However, there is no evidence to suggest that they had significant wealth or land. As for education, it is known that William showed an early aptitude for music and was given the opportunity to develop his skills, but this seems to have been more a result of his exceptional talent than of his family's ability to provide him with a formal education. His early life housing and living conditions would have been typical for a middle-class family of the time.","""The Life of William Crotch (1775-1847)"" by Richard Charlton; ""The Oxford Dictionary of National Biography"" by H. C. G. Matthew and Brian Harrison."
196,Q433739,William Paley,Q433739,1743,United Kingdom,Middle Class,"William Paley was born in Peterborough, Northamptonshire, England, in July 1743. His father, William Paley, was a minor canon at Peterborough Cathedral and a grammar school headmaster. This suggests that the family was not part of the elite aristocracy, but rather belonged to the middle class, as his father held a respectable profession in the church and education. The family's wealth is not well-documented, but given his father's occupation, it is likely they were not impoverished. Paley's access to education was likely due to his family background, as his father was a headmaster. He attended Giggleswick School, where his father was headmaster, and later went on to Christ's College, Cambridge. His early life housing and living conditions are not well-documented, but given his father's occupation, it is likely they were comfortable. There is no evidence of inherited privileges or disadvantages.","""William Paley."" Encyclopædia Britannica. Encyclopædia Britannica, inc., February 28, 2020. https://www.britannica.com/biography/William-Paley."
197,Q3316148,Richard Doddridge Blackmore,Q3316148,1825,United Kingdom,Middle Class,"Richard Doddridge Blackmore was born on June 7, 1825, in Longworth, Berkshire, where his father, John Blackmore, was Curate-in-charge of the parish. His father was a clergyman, which would place the family in the middle class according to the social structure of the United Kingdom in the late 1800s. His mother died when he was just a few months old, and his father died before he was five years old, leaving him to be raised by his aunt Mary Frances Knight. Despite these early hardships, his family background allowed him access to education. He was educated at Blundell's School, a public school in Tiverton, Devon, and later studied at Oxford University. His early life housing and living conditions would have been comfortable, typical of the middle class. There is no evidence of inherited privileges or disadvantages.","- ""R. D. Blackmore: A Biography"" by Richard D. Blackmore, 1895
- ""The Oxford Companion to English Literature"" by Margaret Drabble, 2000
- ""R.D. Blackmore"" entry in the Oxford Dictionary of National Biography."
198,Q3101586,George French Angas,Q3101586,1822,United Kingdom,Middle Class,"George French Angas was born in Newcastle upon Tyne, England, on April 25, 1822. His father, George Fife Angas, was a successful businessman who was involved in various industries including banking, shipping, and land development. The Angas family was prosperous, but they were not part of the aristocracy or ruling class. They were instead part of the growing middle class of the time, which was characterized by business and trade rather than inherited wealth and titles. George French Angas had access to education due to his family's wealth. His father's success in business would have provided a comfortable living environment for the family. While the Angas family was not part of the elite, they were certainly not subsistence level either. They were comfortably middle class, with the resources and opportunities that came with that status.","""George French Angas"" by J. R. Nethercote in Australian Dictionary of Biography; ""George Fife Angas: Father and Founder of South Australia"" by Edwin Hodder."
199,Q218322,Joseph Butler,Q218322,1692,United Kingdom,Middle Class,"Joseph Butler was born in Wantage in the county of Berkshire, England. His father was a prosperous draper, which indicates a middle-class standing as drapers were skilled merchants dealing in cloth and textiles. His family was of the Presbyterian faith, which was a significant religious group during that time, suggesting a certain level of social standing. Butler's access to education was also indicative of his middle-class background. His father intended for him to go into the Presbyterian ministry and sent him to a dissenting academy at Gloucester, followed by a training at a seminary in Tewkesbury. This level of education was not typically accessible to those of lower social classes in the late 17th century. However, there is no evidence to suggest that Butler's family was part of the elite or ruling class, nor that they possessed significant wealth beyond their business.","""Joseph Butler"", Oxford Dictionary of National Biography; ""Joseph Butler"", Stanford Encyclopedia of Philosophy."
200,Q327504,Benedetto Pistrucci,Q327504,1784,United Kingdom,Middle Class,"Benedetto Pistrucci was born in Rome, Italy, not the United Kingdom, around 1783. His father, Federico Pistrucci, was a well-known goldsmith and gem engraver, which suggests a middle-class background. The profession of goldsmithing and gem engraving required a high level of skill and was a respected trade during this period, indicating that the family had a certain level of financial stability and social standing. Benedetto was also trained by his father in the same craft, which suggests that he had access to education and apprenticeship opportunities due to his family background. However, there is no evidence to suggest that the Pistrucci family was part of the elite or aristocracy, nor that they were subsistence level laborers or peasants.","""Benedetto Pistrucci (1783–1855): His Life and Work"" by Michael A. March; ""The Waterloo Medal: George and his Dragon"" by Philip Attwood."
201,Q919145,Verney Lovett Cameron,Q919145,1844,United Kingdom,Middle Class,"Verney Lovett Cameron was born to a military family in Radipole, Dorset, England. His father, Captain Henry Lovett Cameron, was a British Army officer, which suggests a middle-class background. Military officers during the 19th century in England were typically from the middle class, as they required some level of education and financial means to secure a commission. There is no evidence to suggest that his family was part of the elite aristocracy or nobility, nor were they subsistence-level laborers or peasants. The family's ability to secure a military commission and provide education for Verney indicates a certain level of financial stability and social standing, characteristic of the middle class during this period. However, specific details about their wealth, housing, and inherited privileges or disadvantages are not readily available.","""Across Africa"" by Verney Lovett Cameron, ""The Victorian Soldier in Africa"" by Edward M. Spiers."
202,Q448992,Dorothy Wordsworth,Q448992,1771,United Kingdom,Middle Class,"Dorothy Wordsworth was born on December 25, 1771, in Cockermouth, Cumberland, England. She was the third of five children in her family. Her father, John Wordsworth, was a legal representative to the 1st Earl of Lonsdale, which allowed the family to live comfortably, though they were not wealthy. This position would place them in the middle class according to the typology provided. The family lived in a large mansion in the Lake District, indicating a level of affluence. However, upon the death of her father in 1783, the family's financial situation worsened significantly, and the children were sent to live with various relatives. Despite these financial struggles, Dorothy was able to receive an education, suggesting that the family still had some resources and connections. She was sent to a school in Halifax, where she was taught by a clergyman and received a good education, a privilege not available to those in the subsistence class.","1. ""Dorothy Wordsworth."" Poetry Foundation. https://www.poetryfoundation.org/poets/dorothy-wordsworth
2. Wilson, Frances. ""The Ballad of Dorothy Wordsworth."" Farrar, Straus and Giroux, 2009."
203,Q3656063,James Basire,Q3656063,1730,United Kingdom,Middle Class,"James Basire was born into a family of engravers, a profession that would have placed them in the middle class during the late 1700s in the United Kingdom. His father, Isaac Basire (1704-1768), was an engraver of some repute, which suggests that the family had a stable income and a certain level of social standing. The fact that James Basire followed in his father's footsteps and became an engraver himself indicates that he likely had access to education and training in this craft from a young age, a privilege not typically afforded to those in the subsistence class. However, there is no evidence to suggest that the Basire family was part of the elite class, as they did not hold titles or vast wealth.","""The Dictionary of National Biography"" by Stephen Leslie, ""The Oxford Dictionary of National Biography"" by H.C.G. Matthew and Brian Harrison."
204,Q348455,Gideon Mantell,Q348455,1790,United Kingdom,Middle Class,"Gideon Mantell was born on 3 February 1790 in Lewes, Sussex, England. His father, Thomas Mantell, was a shoemaker, which was a skilled trade during this period, indicating a middle-class status. His mother, Sarah Austen, was a housewife. Mantell's family was not wealthy, but they were not impoverished either. They were able to provide him with a basic education, which was not a given for all children at the time. Mantell attended a local grammar school in Lewes, where he received a classical education. This suggests that his family had enough resources to afford his schooling, a characteristic of the middle class. His early life housing and living conditions would have been modest but comfortable, typical of a middle-class family in late 18th-century England. There is no evidence to suggest that Mantell inherited any significant privileges or disadvantages due to his family background.","""Gideon Algernon Mantell."" Encyclopedia Britannica. ""Gideon Mantell."" Oxford Dictionary of National Biography."
205,Q321691,James Halliwell-Phillipps,Q321691,1820,United Kingdom,Middle Class,"James Orchard Halliwell-Phillipps was born on June 21, 1820, in London, England. His father, Thomas Halliwell, was a prosperous stockbroker, which would place the family within the middle class according to the typology provided. The family's wealth would have provided Halliwell-Phillipps with access to education, and he was indeed educated at Jesus College, Cambridge, although he did not graduate. His mother, Charlotte Phillipps, was from a family of minor gentry, which could have provided some inherited privileges, but not to the extent of the elite class. The family likely lived in comfortable housing conditions, given their middle-class status.","""James Orchard Halliwell-Phillipps."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 20 Sept. 2021. ""Halliwell-Phillipps, James Orchard (HLWL837JO)."" A Cambridge Alumni Database. University of Cambridge."
206,Q355607,Francis Ysidro Edgeworth,Q355607,1845,United Kingdom,Elite,"Francis Ysidro Edgeworth was born into a family of the elite class. His father, Francis Beaufort Edgeworth, was a writer and a clergyman, and his mother, Rosa Florentina Eroles, was of Spanish origin. The Edgeworth family was a well-established Anglo-Irish gentry family, owning significant land in County Longford, Ireland. This indicates a high social standing and substantial wealth at the time of Francis Ysidro's birth and childhood. 

Francis Ysidro Edgeworth was educated at home by his father until he was nearly 13, which suggests that the family had the resources to provide private education, a privilege typically associated with the elite class. His father's occupation as a writer and clergyman also suggests a level of intellectualism in the family, which would have further contributed to Francis Ysidro's early education.

The Edgeworth family's land ownership and the father's occupation as a clergyman indicate a comfortable living condition for the family. As a member of the Anglo-Irish gentry, Francis Ysidro would have inherited certain privileges, such as social connections and opportunities for higher education.","1. Boylan, Thomas A., and T. P. Foley. ""Francis Ysidro Edgeworth (1845–1926)."" In Economists and Population, pp. 71-88. Palgrave Macmillan, London, 199"
207,Q1248337,John Denham,Q1248337,1615,United Kingdom,Elite,"John Denham was born into a family of high social standing. His father, Sir John Denham, was a Baron of the Exchequer, a high-ranking judicial position in the English legal system. This would have placed the family firmly within the elite class of the time. The Denham family was also known to have owned significant property, including a manor house in Egham, Surrey, which would have provided a comfortable living environment. Given his father's position, it is likely that John Denham would have had access to a good education, although specific details are not known.","""The History of Parliament: the House of Commons 1604-1629, ed. Andrew Thrush and John P. Ferris, 2010""; ""The Oxford Dictionary of National Biography""; ""The History of the County of Surrey: Volume 3, ed. H.E. Malden, 1911""."
208,Q337430,Henry Enfield Roscoe,Q337430,1833,United Kingdom,Middle Class,"Henry Enfield Roscoe was born on January 7, 1833, in London, England. His father, Henry Roscoe, was a well-known barrister and biographer. His mother, Maria Roscoe (née Fletcher), was also from a family of some standing. The Roscoes were not nobility, but they were certainly not subsistence-level laborers either. They were part of the educated middle class, with the father's profession as a barrister indicating a level of education and social standing above the working class. Henry Enfield Roscoe's early access to education was likely due to his family's middle-class status and not necessarily his own merit. His early life housing and living conditions would have been comfortable, typical of the middle class of that time. There is no evidence of any significant inherited privileges or disadvantages.","""Henry Enfield Roscoe."" Encyclopedia Britannica, https://www.britannica.com/biography/Henry-Enfield-Roscoe. ""Henry Roscoe (biographer)."" Wikipedia, https://en.wikipedia.org/wiki/Henry_Roscoe_(biographer)."
209,Q337475,Samuel Bourne,Q337475,1834,United Kingdom,Middle Class,"Samuel Bourne was born in 1834 in Nottingham, England. His father, also named Samuel Bourne, was a banker and his mother, Sarah, was a homemaker. The Bourne family was not part of the aristocracy, but they were comfortably middle class. Samuel's father's occupation as a banker indicates a level of financial stability and access to resources beyond those of the subsistence class. This is further supported by the fact that Samuel was educated at Nottingham High School, a fee-paying school, indicating that the family had the means to invest in their son's education. The family lived in a house in the city, which suggests they were not landowners, a characteristic often associated with the elite class in this period. Therefore, based on his family's financial stability, access to education, and living conditions, Samuel Bourne can be classified as coming from a middle-class background.","Census records from the time period, school records from Nottingham High School, and historical texts about the social structure of 19th century England."
210,Q1860320,Matthias de l'Obel,Q1860320,1538,United Kingdom,Middle Class,"Matthias de l'Obel, also known as Matthaeus Lobelius, was born in Lille, which was part of the Spanish Netherlands at the time of his birth, not the United Kingdom. His father, Pierre de l'Obel, was a pharmacist, which would have placed the family in the middle class according to the social structure of the time. The profession of a pharmacist would have required a certain level of education and skill, and would have provided a comfortable living. While there is not much information available about his mother, it is known that Matthias de l'Obel was educated in medicine at the University of Montpellier, which suggests that his family had the means to provide him with a good education. However, there is no evidence to suggest that his family was part of the elite or ruling class, nor that they were subsistence level laborers or peasants.","""Matthias de l'Obel (1538–1616): a versatile botanist"" by A. H. V. M. van der Aa (1981), ""Matthias de l'Obel"" by J. E. Dandy in Taxon, Vol. 16, No. 6 (Dec., 1967), pp. 463-468."
